Rownames,Compartment,group,FDR,Significant,n,Genes
554,mitochondrial nucleoid,"Cytoplasm, Mitochondrion",0,TRUE,36,"P50544,P51881,P56480,P53395,Q99N15,Q3TL26,P38647,P09671,P40630,Q60932,Q60930,Q3UFY8,Q9CQY6,Q91VA6,Q5SSK3,Q80Y81,Q9CWT6,Q6PB66,Q99PU8,Q8R4U6,Q8CGK3,Q8BKY8,Q922E6,Q99M87,Q8BMS1,Q922Q8,Q9CZN7,Q925I1,Q8JZM0,Q99JY0,Q8C5Q4,Q8BFR5,Q9JHS4,Q80YD1,Q8R2K3,Q9CYR0"
555,mitochondrial outer membrane,"Cytoplasm, Mitochondrion",0,TRUE,102,"O08715,P48962,Q61176,P16460,O08734,Q07813,O35129,O55003,P16330,P97742,Q924X2,P54265,P11531,Q03137,P41216,Q91ZP3,Q7TMG8,P23242,Q61586,Q64516,P17710,O08528,Q64133,P97287,P15532,Q9QXS1,P63087,P04925,O55042,Q60932,Q60930,Q60931,O35387,P70296,Q9D6K5,Q9Z0X1,Q62465,Q9CZW5,Q9QUJ7,Q8R361,Q91WS0,O55022,Q9QYA2,O88441,Q9JK48,Q791V5,Q791T5,Q91VS7,Q9JLN9,Q8BG51,Q9JMA2,Q9D173,Q9CQX2,Q9CQ92,Q91WF0,Q9CQB5,Q9CYG7,Q922Q1,Q811U4,Q9CQS4,Q3UJU9,Q9CZE3,Q9DCC8,Q9D5T0,Q8VCM5,Q924L1,Q8BGH2,Q3KNM2,Q8BUE4,Q9DB70,Q8BSK8,Q8BX10,Q8K1M6,E9PUD2,Q9DC29,P58281,Q9D7A8,Q6PCP5,Q8BXV2,Q6X893,B8ZXI1,Q8BKC8,Q8BK03,Q8BW75,Q9DCN2,Q91YI0,Q924D0,Q80U63,Q8JZN7,Q91WC3,Q9CPQ3,Q8VCF0,Q8R1X6,Q2YDW2,Q5U458,Q99JY0,Q8BGV8,Q3TL44,Q5H8C4,Q8BZA9,Q8BX70,Q9CZR3"
556,mitochondrial outer membrane translocase complex,"Cytoplasm, Mitochondrion",0,TRUE,6,"Q9CZW5,Q9QYA2,Q9D173,Q9DCC8,Q9CPQ3,Q9CZR3"
557,mitochondrial oxoglutarate dehydrogenase complex,"Cytoplasm, Mitochondrion",0,TRUE,2,"Q9D6T9,Q9CQX8"
558,mitochondrial permeability transition pore complex,"Cytoplasm, Mitochondrion",0,TRUE,7,"P48962,P51881,Q07813,Q60932,Q3V132,Q99KR7,Q3ULF4"
559,mitochondrial processing peptidase complex,"Cytoplasm, Mitochondrion",0,TRUE,1,Q9CXT8
560,mitochondrial prohibitin complex,"Cytoplasm, Mitochondrion",0,TRUE,2,"O35129,P67778"
561,mitochondrial proton-transporting ATP synthase complex,"Cytoplasm, Mitochondrion",0,TRUE,16,"Q03265,P56480,Q8C2Q8,Q9CQQ7,Q9CR84,P97450,Q06185,P00848,P03930,Q9CPQ8,P56135,Q9D3D9,Q78IK2,P56382,P56379,Q9DCX2"
562,"mitochondrial proton-transporting ATP synthase complex, catalytic sector F(1)","Cytoplasm, Mitochondrion",0,TRUE,5,"Q03265,P56480,Q8C2Q8,Q9D3D9,P56382"
563,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)","Cytoplasm, Mitochondrion",0,TRUE,10,"Q9CQQ7,Q9CR84,P97450,Q06185,P03930,Q9CPQ8,P56135,P56383,Q9DCX2,P56384"
564,"mitochondrial proton-transporting ATP synthase, catalytic core","Cytoplasm, Mitochondrion",0,TRUE,1,Q03265
565,"mitochondrial proton-transporting ATP synthase, stator stalk","Cytoplasm, Mitochondrion",0,TRUE,1,Q9DCX2
566,mitochondrial pyruvate dehydrogenase complex,"Cytoplasm, Mitochondrion",0,TRUE,4,"Q9JK42,Q9D051,Q8BFP9,Q8BMF4"
567,mitochondrial respirasome,"Cytoplasm, Mitochondrion",0,TRUE,4,"P56392,P48771,Q61387,Q9ERS2"
568,mitochondrial respiratory chain complex I,"Cytoplasm, Mitochondrion",0,TRUE,43,"P03888,P03893,P03899,P03911,P03921,Q9CQ75,Q62425,Q9CXZ1,Q91YT0,O35683,Q9CQH3,Q9CQ91,Q9DC69,Q9CQJ8,Q7TMF3,Q9Z1P6,Q9CQZ6,Q9CR61,Q9CQ00,Q9CQZ5,Q9ERS2,Q9D6J5,Q99LC3,Q9CQC7,Q9CQ54,Q9CPU2,Q9CPP6,Q9DCS9,Q9DCT2,Q9DCJ5,Q9CR21,Q9D6J6,Q9DC70,Q8BK30,Q3U422,O09111,Q8K3J1,Q91WD5,Q91VD9,Q3UIU2,Q3TQB2,P52503,Q99LY9"
569,"mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)","Cytoplasm, Mitochondrion",0,TRUE,4,"Q9CZB0,Q9CXV1,Q8K2B3,Q9CQA3"
570,mitochondrial respiratory chain complex III,"Cytoplasm, Mitochondrion",0,TRUE,9,"P00397,P00158,Q9CQ69,Q9CZ13,Q8R1I1,Q9D0M3,P99028,Q9CR68,Q9DB77"
571,mitochondrial respiratory chain complex IV,"Cytoplasm, Mitochondrion",0,TRUE,10,"P19783,P12787,P43024,P43023,P17665,P00397,Q62425,Q9CR68,Q9DB77,Q91W29"
572,mitochondrial ribonuclease P complex,"Cytoplasm, Mitochondrion",0,TRUE,1,Q99N15
573,mitochondrial ribosome,"Cytoplasm, Mitochondrion, Ribosome",0,TRUE,23,"Q9Z2Q5,Q9CQ40,O35972,E9QPQ8,Q8JZS9,A0A140LHT6,A2AFK4,Q921S7,Q9DB15,Q9D338,Q8K2M0,Q9ER88,Q9CQA6,Q9DC71,Q9Z1P6,Q9CQL4,Q9CPY1,Q9CQF8,Q9D1P0,Q9D1B9,Q8K2Y7,Q9D7N6,Q8R2R6"
574,mitochondrial small ribosomal subunit,"Cytoplasm, Mitochondrion, Ribosome",0,TRUE,28,"O35680,Q80X85,Q61733,Q9CXW2,Q8VE22,Q9D125,Q9CR88,Q9CQV5,Q9ER88,Q9D6T9,Q9CQX8,Q9CY16,Q9CPX7,Q9CQE3,P58059,Q9DC71,Q99N84,Q9CPV3,Q99N85,Q8R2L5,Q9D7N3,Q99N87,Q9JIK9,Q80ZS3,Q924T2,P58064,Q8BK72,Q8BJZ4"
575,mitochondrion,"Cytoplasm, Mitochondrion",0,TRUE,1108,"Q61102,A0A0R4J083,P51174,P45952,P50544,Q07417,P28271,Q99KI0,Q9R0H0,P00329,P28474,P54822,P46664,Q9WTP6,Q9WUR9,O08715,P31750,Q60823,Q8VC19,P48410,P47738,P47740,P05064,P56213,P48962,P51881,P20108,D3Z0Y2,O08709,Q6GT24,P84091,P28352,P12023,P04627,Q9QUI0,P16460,Q03265,P56480,Q8C2Q8,Q9CQQ7,Q9CR84,P97450,Q06185,P50516,P50518,O35143,Q9JLZ3,Q60739,O08734,Q07813,O35129,O35855,Q3U3J1,Q6P3A8,O55028,O55003,P18572,Q8R5L1,P11798,O35350,P24270,O89110,Q8C3Q9,P49817,P08074,P80313,Q08857,Q04447,P30275,O89023,Q06890,O88587,P97478,P56394,P19783,P12787,P43024,P43023,Q9CPQ1,P56392,P48771,P17665,P36552,P97742,Q924X2,P52825,P47934,O08553,P23927,Q9CZU6,P10605,P18242,Q61462,Q61093,P62897,P00015,Q05421,P31786,P53395,P42125,P54823,O09005,Q8JZU2,O08749,P54265,Q9QXB9,P54320,O08600,P54116,Q9D1L0,Q99JR1,P41216,P19096,P46656,Q61578,Q9Z2G1,P45377,P97807,P30416,O35465,Q91ZP3,O35943,P09528,P39688,P16858,Q7TMG8,Q8R5H1,Q9D2R8,P13707,Q64521,P23242,P15105,Q99KB8,D3Z7P3,P26443,P68040,P98192,P05202,Q9WTK3,Q61586,P11352,P47791,P27773,P20029,P24472,P19157,Q9WVL0,Q64516,P50171,Q61425,Q99N15,Q61035,P53702,P49710,Q9R257,P17710,O08528,Q3TL26,P38060,P61979,B2M1R6,P52760,P51660,P63037,P63038,P17156,P11499,P07901,P38647,Q64433,O88844,P70404,Q60766,Q64345,Q9DCE9,Q9Z1X4,Q61743,Q60575,P32883,P06151,P16125,P54310,O35386,O09174,Q64133,P97287,P06801,P08249,P14152,P19258,P00848,P03930,P00397,P00405,P00416,P00158,Q99LP6,P03888,P03893,P03899,P03911,P03921,P16332,Q02566,Q9CQ75,Q62425,Q9CXZ1,Q91YT0,P25799,Q9Z1J3,Q9Z2Q5,P15532,Q01768,O70378,Q9CQ40,P70313,P97333,P29758,Q60597,Q9WVD5,Q64337,Q60715,P35700,P35486,Q9JK42,Q9Z210,O70591,P67778,Q8VEM8,G5E902,P52480,P05132,P20444,Q4VA93,P28867,P16054,P97823,P61014,P28661,P37040,P16675,P51175,P63087,P63328,Q9WU79,Q61207,P99026,O08586,P35235,O54724,Q9R1Z7,P55096,P42925,P46638,P35290,Q91ZR1,Q9ERU9,O35972,P62264,P56565,P26638,P32020,Q64442,P50431,Q61387,Q60649,P53986,Q68FL0,G3X9J1,P70414,Q61165,O55042,O09044,P08228,P09671,Q91XH5,P05480,P42227,Q9WTK7,O08599,Q9Z2I9,Q9Z2I8,P70170,P09925,P21958,Q91YM4,Q61171,P40630,P21981,Q9Z0V7,O35857,P97930,Q62351,P52196,P10639,Q3U5Q7,Q02053,P12242,P56501,Q9CQ69,Q9CZ13,P51163,O70404,Q9Z1Q9,Q60932,Q60930,Q60931,Q9WUB4,P62259,P63101,O35387,P70296,Q9WUR2,Q9QUR7,P61222,O35680,Q9D6K5,Q7TMS5,P31938,Q63932,P63085,P47811,Q63844,Q9WTU6,Q60714,Q9JLT4,O55137,O88986,Q9DCS3,Q9Z0X1,A0A0R4J174,Q9QZH6,Q62465,Q8VDK1,P62908,Q9JHF5,O70571,Q9QX60,Q9QZD8,O88967,Q9JKF7,Q9CPR5,Q9D8P4,Q9D773,Q8BKZ9,Q99LE6,Q9CPQ8,Q8VDT9,Q8K0D5,Q9CQ80,Q1HFZ0,Q9CZW5,Q99LB2,Q9D172,P35385,O08911,Q9QYB1,P62075,Q9WV98,Q9JMH6,Q80X85,Q9JM14,Q9QUJ7,Q9QXX4,Q9JL35,Q99LD8,O35459,Q91YI1,Q8R361,Q9CXI0,Q9D1E8,Q3TLP5,E9QPQ8,Q8JZS9,A0A140LHT6,Q9D2R6,Q3U2U7,Q8BWT1,Q3UFY8,Q99L04,Q9JHW2,Q91WS0,Q7TNG8,Q9D113,A2AFK4,Q5SUC9,O55022,Q9QYA2,P97819,O88441,O08807,O88696,P70671,Q8CFV9,O35683,Q9JK48,P99029,P63030,P63321,Q9CWU6,Q9JI39,Q9JIK5,O88597,Q9WTP7,Q921S7,Q9DB15,Q9D338,Q9JLR9,Q9CQ85,Q9D0J4,Q9JHI5,Q9R0X4,Q9WU56,Q9Z2I0,Q9DBR0,Q9JJG9,Q9CQW1,Q791V5,Q9JKY7,Q9WUM5,Q9Z110,P63168,Q791T5,Q78PY7,P97493,Q91VS7,Q9JIA7,Q9WV60,Q99J39,Q9JLN9,Q9QZ23,O35435,Q9JLJ2,Q9Z2Z6,Q61733,Q99LX0,Q91WU5,P56135,Q9D844,O55142,Q3UMC0,Q3TC93,Q99L13,Q9R112,Q8BG51,Q9EPL4,Q9D0G0,P57716,Q62082,Q9JK81,Q8K2M0,Q9JMA2,Q8VDQ8,Q8R104,Q9CXW2,Q8VE22,Q9D125,Q9CR88,Q9CQV5,Q9JIY5,Q9EQ80,Q9ER88,Q9EQH3,Q9JHW4,Q9D3D9,Q9CQH3,Q9CPW3,Q9CZB0,Q9DCM0,Q8C6I2,Q9CRB9,Q9DCJ7,Q8CI78,Q9CQ91,Q91VC9,Q91VN4,Q9DC69,P59041,Q9CR13,Q9CQA6,Q9D6T9,Q9CQX8,Q8R1I1,Q9CQN6,Q9DCU6,Q9D173,Q9CQJ8,Q9CQL6,Q9CY16,Q9CPX7,Q9CQE3,Q9D8Y1,Q9CR63,D3Z7Q2,P58059,Q9DCV4,Q8BPE4,Q9D7J4,Q8BH51,Q9D7P6,Q9CR24,Q9CZR8,Q9D6Z0,P56380,Q9DC71,Q7TMF3,Q9Z1P6,Q9CQF0,Q9CQX2,Q8K2Q5,Q9CQ92,Q9D0M3,Q9CQL4,Q9CQV1,Q66GT5,Q78IK2,Q8C1Q6,Q9CR98,Q9CPY1,Q9CQZ6,Q9D880,Q8K199,Q9CQE1,Q9CPW9,P99028,Q80ZM8,Q99JB2,Q9CPX8,Q9CRA5,Q3URS9,Q8BP40,Q9CXF4,Q9CR76,Q9CR68,Q91WK1,Q9JKL4,Q9CRD2,Q9CZP5,Q9EPB4,Q91WF0,Q9CQR4,Q9CQE2,Q921G7,Q9CQP0,Q9DC61,Q9DBL1,Q99MN9,Q9CR61,Q9CXV1,Q9CQ00,Q8K2B3,Q9D7B6,Q9D710,Q8BVZ1,Q99N84,Q9CPY7,Q9DB77,Q9CQB5,Q9D8H7,Q9D0Q7,Q9D0K2,P60603,Q6PD31,Q8CCM6,P56382,Q9CQZ5,Q9CYG7,Q9D009,Q9ERS2,Q9CPV4,Q9D0L7,Q9CZ83,Q922Q1,Q9D6J5,Q9CQY6,Q641K1,Q9CPV3,Q99LC3,Q9DAM5,Q68FD5,Q9EQI8,Q5ND52,Q9D6K8,Q811U4,Q9CXJ1,Q60936,Q9D0D3,Q9CQV6,Q8K1N1,Q9CQS4,Q9CQ62,Q9DBL9,Q91V16,Q9CQA3,Q9CQL5,Q9CQ06,Q9CQV7,Q8JZU0,Q9CR16,Q9D3P8,Q3UJU9,Q91VA6,Q9D6R2,Q9CQF8,Q9CZE3,Q9CQF4,Q9D7J9,Q9CQR6,G5E895,Q9CR62,Q9D6S7,Q8BGD8,Q9CPZ8,Q9CRB8,Q8K1Z0,P56383,Q9DCC8,Q9D5T0,Q8BTE0,Q9CQN1,Q9CPY0,Q9EQG9,Q8R164,S4R2K0,Q8K0C8,Q9CRA7,Q9D1Z3,Q8BHC4,Q9CRD0,Q8BHE8,Q78IK4,A0A0R4J094,Q91WK5,Q9CQC7,Q9CQ54,Q9CPU2,Q9CPP6,Q9D051,Q9D6M3,Q923Z3,Q9DCZ4,Q3U276,Q9DCS9,Q8K2C6,Q9DCT2,Q8VCM5,Q9DCJ5,Q9D1R9,Q9D1I6,Q9D1R1,Q9D1I2,Q9D1H6,Q9D1H8,Q9D1P0,Q5SSK3,Q8BTE5,Q99N85,Q8R035,Q9EPB5,Q9D1B9,Q924L1,Q80Y81,Q8R0F8,Q8C5H8,Q8BGH2,Q8BY89,Q6P3B9,Q8R2L5,Q99NB1,Q8K4F5,Q9D0Y8,Q3U2A8,Q9D0S9,Q8R3K3,Q9D924,Q922Q4,Q8BGA9,Q9D938,Q3KNM2,Q8K1E6,Q8BIG7,Q9CY73,Q9D8S9,Q9CWS0,Q9CZ42,Q9DAR7,A2APY7,Q9D7N3,Q8JZQ2,Q8K411,Q8R4N0,B8JJ69,B8JJ66,Q9CWX2,Q3U7U3,Q6P8I6,Q8BVN4,Q921H9,Q8BMG8,Q9ESW4,Q99M01,Q14C51,Q8K1J6,Q8BYL4,Q9D6U8,Q8K0Z7,Q8VD26,Q8BP47,P56379,Q8BTY1,Q9JIZ9,Q9CR21,Q923K4,Q8CI32,Q8CFY5,Q921N7,Q9D023,A6H611,Q3TZX3,Q9CYK1,Q9CYH2,Q8BT60,Q99KK9,Q9D404,Q8BUE4,Q9DCX2,Q8K1R3,Q9DBL7,Q8C2E4,Q3UQ84,Q80X68,Q80XN0,G3X975,Q8BYM8,Q9JJL8,Q9CWT6,Q9CWX4,Q5SWT3,Q9DB73,Q9DB70,Q9DAT5,Q99MR8,Q9D0L4,Q9CZ57,Q8WUR0,Q6ZPU9,Q6PB66,Q2TPA8,Q8BSK8,Q9CZS1,Q8BX10,Q8BTX9,Q9CZL5,Q80VL1,Q80VP5,Q9CYW4,Q9CYV5,Q8CC21,Q99PU8,Q9D6J6,Q8R1K4,Q7TQD2,Q8R4U6,Q80Y14,Q9CXT8,Q8R0Y8,Q8C0K5,Q3V132,Q8R0G7,Q9CWG8,Q9D1I5,Q9CQB7,Q8K1M6,E9PUD2,Q99JR6,Q9DC29,Q9DC50,Q8CGK3,P58281,Q9DBM2,Q8BVU5,Q8BKY8,Q9D7A8,Q9DCB8,Q8BHF7,Q8BH04,Q8K2Y7,Q9CXJ4,Q91VM9,Q4VAE3,Q8VE96,Q8R216,Q9DCI9,Q9DC70,Q9DA03,P56375,Q59J78,Q922E6,Q6PCP5,Q3UUI3,Q9CUN6,Q91YP2,Q9EQQ9,Q9CXD6,Q99M07,Q8R0N6,Q99LR1,Q9DCM2,Q9D1G1,Q9D0C4,Q78J03,Q9CZN8,Q8CAQ8,E9Q800,E9QAY6,Q6P8J7,Q91YJ5,Q8BXV2,Q9CWE0,Q9CWD8,Q9DCL4,Q8BUY5,A2AIL4,Q8VDQ1,Q6PHN9,Q9D273,Q99N87,Q3ULD5,Q8BK30,Q3U422,Q99N94,Q8CEI1,Q8BH59,Q9D2G2,Q9JIK9,Q9WV85,Q99M04,Q8CAS9,Q9EP89,Q9EPL9,Q99M87,Q2TBE6,Q91W29,Q99MN1,Q9QUH0,Q8BH95,P59017,Q99N96,Q99N95,Q99N93,Q99N92,Q99N91,Q5RL20,Q91V61,Q8BWM0,Q8BMS1,Q8N7N5,Q8CIM3,Q80ZS3,Q8R1R3,Q8CFX1,Q8CG72,Q6X893,E9Q4Z2,Q8K3A0,Q9CR59,Q5HZI1,Q8VDC0,Q80XL6,Q7TNL9,Q3UHB1,Q8BZ98,Q9DBG1,Q3V117,Q91V92,O09111,Q9D8S4,Q9D0I9,Q91VR5,Q9EQ20,Q9ERI6,Q99KR7,B8ZXI1,Q922B1,Q6DFZ1,Q5SWU9,Q9D020,Q8BKC8,Q3TBW2,Q9CQN7,Q9D7N6,Q8R0Y6,Q9CZN7,Q9CWZ7,Q9CWJ9,Q8CGY8,Q922D8,Q99LB6,Q8BGY7,Q8BGT5,Q8R033,Q8CEE7,Q925I1,Q8BK03,Q8WTY4,Q3U186,Q8C7H1,Q8R127,Q8BMF3,Q6P069,P56395,Q8C8R3,Q8BW75,Q9DCN2,Q9CQ43,Q99N57,Q920E5,Q8CG76,Q9D6Y7,Q922U2,P56391,Q99MK8,Q8BVI4,Q8QZT1,Q8CAY6,Q9DBF1,Q91ZA3,Q9DCW4,Q99LC5,P11930,Q99MZ7,Q921H8,Q9Z1Q5,Q9Z2Y8,Q920A7,Q924T2,P58064,Q91VA7,Q4KMM3,Q924D0,Q80U63,Q8BMP6,Q9QYR9,Q99LB7,Q91ZE0,Q5ND34,Q8K013,Q8C163,A0A1W2P7G5,Q8R086,Q6PDY2,Q3TIU4,Q99KR3,Q8R2R6,Q8CHT0,Q499X9,Q6PE15,Q8BWF0,Q8BL03,Q501J2,Q91WM2,Q8JZN7,Q3V384,Q3UMR5,Q8K009,Q68FL6,E9QB02,Q91WC3,Q8BU88,Q8CAK1,Q8BK08,Q68FF6,Q99J25,Q8R2Y8,B1AR13,Q8K449,Q91YP0,Q8R1S0,Q8BH86,Q3V3Q7,Q8BK72,Q6PGC1,Q8VE38,Q8CC88,Q921M7,Q8VE95,Q9CPQ3,Q8R3F5,Q9DBC0,Q8JZM0,Q6QD59,Q14CH7,Q8R404,Q8BGC4,Q8R3U1,Q8K3J1,Q8BJ03,Q8BIP0,Q91WD5,Q8C6G8,E0CYH4,Q8QZS1,Q91VD9,Q91WG3,Q8BGB8,Q8BFP9,P56384,Q8C0I1,Q8VCF0,Q3V460,P59266,Q8JZN5,Q8CH40,Q99JT1,Q8BGF9,Q2YDW2,Q8BMD8,E9Q912,Q71RI9,Q8BMS4,Q3UIU2,Q5HZI9,Q8CFI5,Q8BHG1,Q3U5F4,Q5U458,Q99JY0,Q18PE0,Q8C3X4,Q8C5Q4,Q8VBT2,Q99MD6,Q8BJZ4,Q8BFR5,Q91VT4,Q8VIK2,Q8BTG7,Q8BGQ7,Q3ULF4,Q8BX02,Q3TQB2,Q8BMF4,P61028,A1L3P4,Q922H2,Q8K3W2,B2RXT3,Q8CJG0,Q8BGV8,Q8BXN7,Q8BGV0,Q8K4Z3,Q91YY4,Q3URE1,Q8R238,Q8VCW8,P62245,P61922,P54071,Q60759,Q3TL44,Q9JHS4,Q5H8C4,Q8BGA8,Q5ND29,Q7TSQ8,P58044,Q8BGP6,Q8BZA9,Q8BU85,Q80TL0,Q8BX70,Q6NVE9,Q8R2Q4,Q8BSF4,B7ZMP1,Q3U213,Q8VHQ9,Q62086,Q8BTZ7,D3Z7X0,Q80YD1,Q9CZD3,Q9D1N9,Q9D8T7,Q5NCE8,Q8K215,Q5XJY4,Q8R3Q6,Q8BSE0,Q8BIJ6,Q3UV70,Q8R2K3,Q9CYR0,Q504M2,Q66JZ4,Q6PEE3,A2ADF7,Q505D7,P52503,Q3UYV9,Q99LY9,Q8VCM4,O70325,Q9CZR3,P85094,Q8VCL2,P0DJE0"
576,mitochondrion-derived vesicle,"Cytoplasm, Intracellular vesicle",0,TRUE,3,"Q9EQH3,Q8K1M6,E9PUD2"
577,mitotic checkpoint complex,Nucleus,0,TRUE,1,Q9WVA3
578,mitotic spindle,Cytoskeleton,0,TRUE,34,"P60766,O08788,O08808,P27546,O35685,P46061,Q9JLV5,P62908,Q8VEK3,Q9CQ48,P63168,Q8VDQ8,Q9DCC4,Q8K2F8,Q68FD5,Q9CQE8,Q05BC3,D3Z4J9,Q8R349,Q7TNG5,Q7TQD2,Q8BRT1,A0A087WQ31,Q80TV8,A0A087WS18,Q3UMY5,Q8BHJ5,Q921M4,E9Q7G0,F6ZDS4,Q99JN2,P48193,Q8BSE0,Q6A065"
579,mitotic spindle astral microtubule,"Cytoplasm, Cytoskeleton",0,TRUE,2,"P56387,E9Q7G0"
580,mitotic spindle astral microtubule end,"Cytoplasm, Cytoskeleton",0,TRUE,2,"Q61166,Q6PER3"
581,mitotic spindle microtubule,Cytoskeleton,0,TRUE,3,"Q8VEK3,Q68FD5,P83887"
582,mitotic spindle midzone,Cytoskeleton,0,TRUE,5,"Q60598,Q8VEK3,Q05BC3,D3Z4J9,E9Q7G0"
583,mitotic spindle pole,Cytoskeleton,0,TRUE,11,"Q9CW03,Q9Z1M8,Q9ES28,Q9CWI3,Q9DCV4,Q3UJU9,Q05BC3,D3Z4J9,E9Q7G0,Q68FF6,Q8BSE0"
584,mucin granule,"Cytoplasm, Intracellular vesicle",0,TRUE,1,O70404
585,multi-eIF complex,Cytoplasm,0,TRUE,2,"Q6ZWX6,P23116"
586,multivesicular body,"Cytoplasm, Endosome, Intracellular vesicle",0,TRUE,20,"P21460,P06797,P23242,P14483,P04441,P11438,Q9DBC7,P14142,P63028,Q9CR26,Q9CQ10,Q8CI59,Q8BJF9,Q9DB34,Q8R2Q8,Q9D8B3,Q9D7S9,Q8R1T1,P0C0A3,Q6PDI5"
587,multivesicular body membrane,"Cytoplasm, Endosome, Intracellular vesicle",0,TRUE,4,"Q9ERI2,P41731,Q9DC29,Q99P58"
588,"multivesicular body, internal vesicle","Cytoplasm, Endosome, Intracellular vesicle",0,TRUE,1,P41731
589,"multivesicular body, internal vesicle lumen","Cytoplasm, Endosome, Intracellular vesicle",0,TRUE,1,Q01279
590,muscle cell projection membrane,Plasma membrane,0,TRUE,2,"Q9R0Q6,Q9CVB6"
591,muscle myosin complex,"Cytoplasm, Cytoskeleton",0,TRUE,2,"Q02566,Q91Z83"
592,muscle thin filament tropomyosin,"Cytoplasm, Cytoskeleton",0,TRUE,8,"P58771,G5E8R1,G5E8R2,G5E8R0,E9Q455,E9Q453,P58774,A2AIM4"
593,myofibril,Cytoplasm,0,TRUE,31,"P63260,P11531,Q3UIK0,Q02566,P05977,P51667,Q80XB4,Q9QXS1,Q91YR1,P49813,P48787,P50752,P58771,G5E8R1,G5E8R2,G5E8R0,E9Q455,E9Q453,Q9Z0P5,Q9QUM9,Q9JLH8,Q9JHJ0,Q9CWR0,Q5SUC9,Q80YT7,Q3UHZ5,Q91Z83,Q8BL65,Q8K3W2,B1AR69,Q8VCL2"
594,myofilament,Cytoplasm,0,TRUE,1,Q5FW53
595,myosin II complex,Cytoskeleton,0,TRUE,6,"Q8VDD5,Q6ZWQ9,Q6URW6,Q3UH68,Q61879,Q9CQ19"
596,myosin V complex,Cytoskeleton,0,TRUE,1,Q9D0M5
597,myosin complex,Cytoskeleton,0,TRUE,16,"Q8VDD5,Q02566,P09542,Q9QVP4,P05977,Q60605,P51667,P46735,Q9WTI7,E9Q175,Q6URW6,Q61879,Q9CQ19,Q91Z83,Q5SYD0,Q9JMH9"
598,nascent polypeptide-associated complex,Cytoplasm,0,TRUE,2,"P70670,Q64152"
599,negative cofactor 2 complex,Nucleus,0,TRUE,1,Q9D6N5
600,neurofilament,"Cytoplasm, Cytoskeleton",0,TRUE,3,"P11531,P97333,Q8C142"
601,neurofilament cytoskeleton,Cytoskeleton,0,TRUE,1,Q91ZU6
602,neuron projection membrane,Plasma membrane,0,TRUE,1,P70452
603,neuronal cell body membrane,Plasma membrane,0,TRUE,6,"Q02013,Q00560,P15208,O55192,P01831,G5E829"
604,neuronal dense core vesicle lumen,"Cytoplasm, Intracellular vesicle",0,TRUE,1,Q5H8C4
605,neuronal ribonucleoprotein granule,Cytoplasm,0,TRUE,2,"O88569,A2AGT5"
606,npBAF complex,Nucleus,0,TRUE,1,Q9Z2N8
607,nuclear RNA-directed RNA polymerase complex,Nucleus,0,TRUE,1,Q8R151
608,nuclear body,Nucleus,0,TRUE,71,"Q9QYC0,A0A087WPL5,O70133,E9QNN1,P32233,Q63961,P34152,P10922,P28740,P48678,Q9WTI7,P17918,P70195,Q9EPK2,Q9DBG6,O55128,Q9Z172,P40142,Q64514,P63280,P63166,Q9Z1K5,O88967,Q9QZ06,P69566,P57780,Q9CQS2,Q9CR70,Q9CSN1,Q8CH25,Q80WJ7,Q9CQY6,P62320,Q9DD02,Q9CQF3,Q3UI43,Q9DCT2,Q5F2E7,P57784,Q9CY73,Q8BYL4,P61963,Q9D853,Q91VW3,Q8BVU5,Q76LS9,Q9DAK9,Q6P8I4,F2Z3U3,G5E867,Q8CEI1,Q9JK92,Q99MR6,Q8CG72,Q6PB44,Q8BMJ2,A2A7S7,Q8BWW9,Q8BWG8,Q8BX17,Q61510,Q6ZPJ3,Q80YR5,Q5I043,P61028,Q3ULW8,Q80V26,P48193,Q6PFD9,Q8K215,Q5U4D9"
609,nuclear chromosome,Nucleus,0,TRUE,7,"P84244,Q04750,Q9Z1M8,Q9QZQ8,Q8VEK3,P68433,P62806"
610,nuclear cyclin-dependent protein kinase holoenzyme complex,Nucleus,0,TRUE,1,Q9CWI3
611,nuclear envelope,Nucleus,0,TRUE,83,"P48999,P30355,P97384,Q07076,P08226,Q07813,O54940,O55003,P14211,Q9WVC3,P49586,O08788,Q9JHU4,Q91ZU6,P70245,O08579,P54731,P70168,P15208,P11881,Q9Z0R4,Q61743,P48678,P14733,P21619,O35604,P63005,P47713,P22437,Q05144,P62827,Q9ERU9,P46061,P07742,E9Q401,P14069,P50427,Q61029,Q61033,Q63844,Q6P6I6,Q99LF4,Q9D517,O08539,Q9D1E8,Q9Z2G9,Q922J3,Q9JLN9,Q6ZWR6,Q9CPU4,Q9CR67,Q99P72,Q9DB34,Q5FW52,Q80UU9,Q8BJ71,Q9D8B3,Q8K2V6,Q921C5,Q3U9G9,Q3UIJ9,Q5SRY7,Q8R1T1,F6ZDS4,Q8CG76,Q9D1M0,Q9ERK4,Q9Z1Q5,Q99P88,Q921T2,Q8BJS4,Q6QD59,Q6P542,Q8R3U1,Q80W54,A2A8U2,Q9EPL8,E9Q9K8,Q8BTS4,Q6PFD9,Q6P2B1,E9PYI7,O70325"
